Time_Index,CT_NG,ME_NG,MA_NG,None,coal,blue_ammonia
4859,1.89,1.89,2.34,0,1.8729355,1.8729355
4860,1.89,1.89,2.34,0,1.8729355,1.8729355
4861,1.89,1.89,2.34,0,1.8729355,1.8729355
4862,1.89,1.89,2.34,0,1.8729355,1.8729355
4863,1.89,1.89,2.34,0,1.8729355,1.8729355
4864,1.89,1.89,2.34,0,1.8729355,1.8729355
4865,1.89,1.89,2.34,0,1.8729355,1.8729355
4866,1.89,1.89,2.34,0,1.8729355,1.8729355
4867,1.89,1.89,2.34,0,1.8729355,1.8729355
4868,1.89,1.89,2.34,0,1.8729355,1.8729355
4869,1.89,1.89,2.34,0,1.8729355,1.8729355
4870,1.89,1.89,2.34,0,1.8729355,1.8729355
4871,1.89,1.89,2.34,0,1.8729355,1.8729355
4872,1.89,1.89,2.34,0,1.8729355,1.8729355
4873,1.89,1.89,2.34,0,1.8729355,1.8729355
4874,1.89,1.89,2.34,0,1.8729355,1.8729355
4875,1.89,1.89,2.34,0,1.8729355,1.8729355
4876,1.89,1.89,2.34,0,1.8729355,1.8729355
4877,1.89,1.89,2.34,0,1.8729355,1.8729355
4878,1.89,1.89,2.34,0,1.8729355,1.8729355
4879,1.89,1.89,2.34,0,1.8729355,1.8729355
4880,1.89,1.89,2.34,0,1.8729355,1.8729355
4881,1.89,1.89,2.34,0,1.8729355,1.8729355
4882,1.89,1.89,2.34,0,1.8729355,1.8729355
4883,1.89,1.89,2.34,0,1.8729355,1.8729355
4884,1.89,1.89,2.34,0,1.8729355,1.8729355
4885,1.89,1.89,2.34,0,1.8729355,1.8729355
4886,1.89,1.89,2.34,0,1.8729355,1.8729355
4887,1.89,1.89,2.34,0,1.8729355,1.8729355
4888,1.89,1.89,2.34,0,1.8729355,1.8729355
4889,1.89,1.89,2.34,0,1.8729355,1.8729355
4890,1.89,1.89,2.34,0,1.8729355,1.8729355
4891,1.89,1.89,2.34,0,1.8729355,1.8729355
4892,1.89,1.89,2.34,0,1.8729355,1.8729355
4893,1.89,1.89,2.34,0,1.8729355,1.8729355
4894,1.89,1.89,2.34,0,1.8729355,1.8729355
4895,1.89,1.89,2.34,0,1.8729355,1.8729355
4896,1.89,1.89,2.34,0,1.8729355,1.8729355
4897,1.89,1.89,2.34,0,1.8729355,1.8729355
4898,1.89,1.89,2.34,0,1.8729355,1.8729355
4899,1.89,1.89,2.34,0,1.8729355,1.8729355
4900,1.89,1.89,2.34,0,1.8729355,1.8729355
4901,1.89,1.89,2.34,0,1.8729355,1.8729355
4902,1.89,1.89,2.34,0,1.8729355,1.8729355
4903,1.89,1.89,2.34,0,1.8729355,1.8729355
4904,1.89,1.89,2.34,0,1.8729355,1.8729355
4905,1.89,1.89,2.34,0,1.8729355,1.8729355
4906,1.89,1.89,2.34,0,1.8729355,1.8729355
4907,1.89,1.89,2.34,0,1.8729355,1.8729355
4908,1.89,1.89,2.34,0,1.8729355,1.8729355
4909,1.89,1.89,2.34,0,1.8729355,1.8729355
4910,1.89,1.89,2.34,0,1.8729355,1.8729355
4911,1.89,1.89,2.34,0,1.8729355,1.8729355
4912,1.89,1.89,2.34,0,1.8729355,1.8729355
4913,1.89,1.89,2.34,0,1.8729355,1.8729355
4914,1.89,1.89,2.34,0,1.8729355,1.8729355
4915,1.89,1.89,2.34,0,1.8729355,1.8729355
4916,1.89,1.89,2.34,0,1.8729355,1.8729355
4917,1.89,1.89,2.34,0,1.8729355,1.8729355
4918,1.89,1.89,2.34,0,1.8729355,1.8729355
4919,1.89,1.89,2.34,0,1.8729355,1.8729355
4920,1.89,1.89,2.34,0,1.8729355,1.8729355
4921,1.89,1.89,2.34,0,1.8729355,1.8729355
4922,1.89,1.89,2.34,0,1.8729355,1.8729355
4923,1.89,1.89,2.34,0,1.8729355,1.8729355
4924,1.89,1.89,2.34,0,1.8729355,1.8729355
4925,1.89,1.89,2.34,0,1.8729355,1.8729355
4926,1.89,1.89,2.34,0,1.8729355,1.8729355
4927,1.89,1.89,2.34,0,1.8729355,1.8729355
4928,1.89,1.89,2.34,0,1.8729355,1.8729355
4929,1.89,1.89,2.34,0,1.8729355,1.8729355
4930,1.89,1.89,2.34,0,1.8729355,1.8729355
4931,1.89,1.89,2.34,0,1.8729355,1.8729355
4932,1.89,1.89,2.34,0,1.8729355,1.8729355
4933,1.89,1.89,2.34,0,1.8729355,1.8729355
4934,1.89,1.89,2.34,0,1.8729355,1.8729355
4935,1.89,1.89,2.34,0,1.8729355,1.8729355
4936,1.89,1.89,2.34,0,1.8729355,1.8729355
4937,1.89,1.89,2.34,0,1.8729355,1.8729355
4938,1.89,1.89,2.34,0,1.8729355,1.8729355
4939,1.89,1.89,2.34,0,1.8729355,1.8729355
4940,1.89,1.89,2.34,0,1.8729355,1.8729355
4941,1.89,1.89,2.34,0,1.8729355,1.8729355
4942,1.89,1.89,2.34,0,1.8729355,1.8729355
4943,1.89,1.89,2.34,0,1.8729355,1.8729355
4944,1.89,1.89,2.34,0,1.8729355,1.8729355
4945,1.89,1.89,2.34,0,1.8729355,1.8729355
4946,1.89,1.89,2.34,0,1.8729355,1.8729355
4947,1.89,1.89,2.34,0,1.8729355,1.8729355
4948,1.89,1.89,2.34,0,1.8729355,1.8729355
4949,1.89,1.89,2.34,0,1.8729355,1.8729355
4950,1.89,1.89,2.34,0,1.8729355,1.8729355
4951,1.89,1.89,2.34,0,1.8729355,1.8729355
4952,1.89,1.89,2.34,0,1.8729355,1.8729355
4953,1.89,1.89,2.34,0,1.8729355,1.8729355
4954,1.89,1.89,2.34,0,1.8729355,1.8729355
4955,1.89,1.89,2.34,0,1.8729355,1.8729355
4956,1.89,1.89,2.34,0,1.8729355,1.8729355
4957,1.89,1.89,2.34,0,1.8729355,1.8729355
4958,1.89,1.89,2.34,0,1.8729355,1.8729355
4959,1.89,1.89,2.34,0,1.8729355,1.8729355
4960,1.89,1.89,2.34,0,1.8729355,1.8729355
4961,1.89,1.89,2.34,0,1.8729355,1.8729355
4962,1.89,1.89,2.34,0,1.8729355,1.8729355
4963,1.89,1.89,2.34,0,1.8729355,1.8729355
4964,1.89,1.89,2.34,0,1.8729355,1.8729355
4965,1.89,1.89,2.34,0,1.8729355,1.8729355
4966,1.89,1.89,2.34,0,1.8729355,1.8729355
4967,1.89,1.89,2.34,0,1.8729355,1.8729355
4968,1.89,1.89,2.34,0,1.8729355,1.8729355
4969,1.89,1.89,2.34,0,1.8729355,1.8729355
4970,1.89,1.89,2.34,0,1.8729355,1.8729355
4971,1.89,1.89,2.34,0,1.8729355,1.8729355
4972,1.89,1.89,2.34,0,1.8729355,1.8729355
4973,1.89,1.89,2.34,0,1.8729355,1.8729355
4974,1.89,1.89,2.34,0,1.8729355,1.8729355
4975,1.89,1.89,2.34,0,1.8729355,1.8729355
4976,1.89,1.89,2.34,0,1.8729355,1.8729355
4977,1.89,1.89,2.34,0,1.8729355,1.8729355
4978,1.89,1.89,2.34,0,1.8729355,1.8729355
4979,1.89,1.89,2.34,0,1.8729355,1.8729355
4980,1.89,1.89,2.34,0,1.8729355,1.8729355
4981,1.89,1.89,2.34,0,1.8729355,1.8729355
4982,1.89,1.89,2.34,0,1.8729355,1.8729355
4983,1.89,1.89,2.34,0,1.8729355,1.8729355
4984,1.89,1.89,2.34,0,1.8729355,1.8729355
4985,1.89,1.89,2.34,0,1.8729355,1.8729355
4986,1.89,1.89,2.34,0,1.8729355,1.8729355
4987,1.89,1.89,2.34,0,1.8729355,1.8729355
4988,1.89,1.89,2.34,0,1.8729355,1.8729355
4989,1.89,1.89,2.34,0,1.8729355,1.8729355
4990,1.89,1.89,2.34,0,1.8729355,1.8729355
4991,1.89,1.89,2.34,0,1.8729355,1.8729355
4992,1.89,1.89,2.34,0,1.8729355,1.8729355
4993,1.89,1.89,2.34,0,1.8729355,1.8729355
4994,1.89,1.89,2.34,0,1.8729355,1.8729355
4995,1.89,1.89,2.34,0,1.8729355,1.8729355
4996,1.89,1.89,2.34,0,1.8729355,1.8729355
4997,1.89,1.89,2.34,0,1.8729355,1.8729355
4998,1.89,1.89,2.34,0,1.8729355,1.8729355
4999,1.89,1.89,2.34,0,1.8729355,1.8729355
5000,1.89,1.89,2.34,0,1.8729355,1.8729355
5001,1.89,1.89,2.34,0,1.8729355,1.8729355
5002,1.89,1.89,2.34,0,1.8729355,1.8729355
5003,1.89,1.89,2.34,0,1.8729355,1.8729355
5004,1.89,1.89,2.34,0,1.8729355,1.8729355
5005,1.89,1.89,2.34,0,1.8729355,1.8729355
5006,1.89,1.89,2.34,0,1.8729355,1.8729355
5007,1.89,1.89,2.34,0,1.8729355,1.8729355
5008,1.89,1.89,2.34,0,1.8729355,1.8729355
5009,1.89,1.89,2.34,0,1.8729355,1.8729355
5010,1.89,1.89,2.34,0,1.8729355,1.8729355
5011,1.89,1.89,2.34,0,1.8729355,1.8729355
5012,1.89,1.89,2.34,0,1.8729355,1.8729355
5013,1.89,1.89,2.34,0,1.8729355,1.8729355
5014,1.89,1.89,2.34,0,1.8729355,1.8729355
5015,1.89,1.89,2.34,0,1.8729355,1.8729355
5016,1.89,1.89,2.34,0,1.8729355,1.8729355
5017,1.89,1.89,2.34,0,1.8729355,1.8729355
5018,1.89,1.89,2.34,0,1.8729355,1.8729355
5019,1.89,1.89,2.34,0,1.8729355,1.8729355
5020,1.89,1.89,2.34,0,1.8729355,1.8729355
5021,1.89,1.89,2.34,0,1.8729355,1.8729355
5022,1.89,1.89,2.34,0,1.8729355,1.8729355
5023,1.89,1.89,2.34,0,1.8729355,1.8729355
5024,1.89,1.89,2.34,0,1.8729355,1.8729355
5025,1.89,1.89,2.34,0,1.8729355,1.8729355
5026,1.89,1.89,2.34,0,1.8729355,1.8729355
5027,1.89,1.89,2.34,0,1.8729355,1.8729355
5028,1.89,1.89,2.34,0,1.8729355,1.8729355
5029,1.89,1.89,2.34,0,1.8729355,1.8729355
5030,1.89,1.89,2.34,0,1.8729355,1.8729355
5031,1.89,1.89,2.34,0,1.8729355,1.8729355
5032,1.89,1.89,2.34,0,1.8729355,1.8729355
5033,1.89,1.89,2.34,0,1.8729355,1.8729355
5034,1.89,1.89,2.34,0,1.8729355,1.8729355
5035,1.89,1.89,2.34,0,1.8729355,1.8729355
5036,1.89,1.89,2.34,0,1.8729355,1.8729355
5037,1.89,1.89,2.34,0,1.8729355,1.8729355
5038,1.89,1.89,2.34,0,1.8729355,1.8729355
5039,1.89,1.89,2.34,0,1.8729355,1.8729355
5040,1.89,1.89,2.34,0,1.8729355,1.8729355
5041,1.89,1.89,2.34,0,1.8729355,1.8729355
5042,1.89,1.89,2.34,0,1.8729355,1.8729355
5043,1.89,1.89,2.34,0,1.8729355,1.8729355
5044,1.89,1.89,2.34,0,1.8729355,1.8729355
5045,1.89,1.89,2.34,0,1.8729355,1.8729355
5046,1.89,1.89,2.34,0,1.8729355,1.8729355
5047,1.89,1.89,2.34,0,1.8729355,1.8729355
5048,1.89,1.89,2.34,0,1.8729355,1.8729355
5049,1.89,1.89,2.34,0,1.8729355,1.8729355
5050,1.89,1.89,2.34,0,1.8729355,1.8729355
5051,1.89,1.89,2.34,0,1.8729355,1.8729355
5052,1.89,1.89,2.34,0,1.8729355,1.8729355
5053,1.89,1.89,2.34,0,1.8729355,1.8729355
5054,1.89,1.89,2.34,0,1.8729355,1.8729355
5055,1.89,1.89,2.34,0,1.8729355,1.8729355
5056,1.89,1.89,2.34,0,1.8729355,1.8729355
5057,1.89,1.89,2.34,0,1.8729355,1.8729355
5058,1.89,1.89,2.34,0,1.8729355,1.8729355
5059,1.89,1.89,2.34,0,1.8729355,1.8729355
5060,1.89,1.89,2.34,0,1.8729355,1.8729355
5061,1.89,1.89,2.34,0,1.8729355,1.8729355
5062,1.89,1.89,2.34,0,1.8729355,1.8729355
5063,1.89,1.89,2.34,0,1.8729355,1.8729355
5064,1.89,1.89,2.34,0,1.8729355,1.8729355
5065,1.89,1.89,2.34,0,1.8729355,1.8729355
5066,1.89,1.89,2.34,0,1.8729355,1.8729355
5067,1.89,1.89,2.34,0,1.8729355,1.8729355
5068,1.89,1.89,2.34,0,1.8729355,1.8729355
5069,1.89,1.89,2.34,0,1.8729355,1.8729355
5070,1.89,1.89,2.34,0,1.8729355,1.8729355
5071,1.89,1.89,2.34,0,1.8729355,1.8729355
5072,1.89,1.89,2.34,0,1.8729355,1.8729355
5073,1.89,1.89,2.34,0,1.8729355,1.8729355
5074,1.89,1.89,2.34,0,1.8729355,1.8729355
5075,1.89,1.89,2.34,0,1.8729355,1.8729355
5076,1.89,1.89,2.34,0,1.8729355,1.8729355
5077,1.89,1.89,2.34,0,1.8729355,1.8729355
5078,1.89,1.89,2.34,0,1.8729355,1.8729355
5079,1.89,1.89,2.34,0,1.8729355,1.8729355
5080,1.89,1.89,2.34,0,1.8729355,1.8729355
5081,1.89,1.89,2.34,0,1.8729355,1.8729355
5082,1.89,1.89,2.34,0,1.8729355,1.8729355
5083,1.89,1.89,2.34,0,1.8729355,1.8729355
5084,1.89,1.89,2.34,0,1.8729355,1.8729355
5085,1.89,1.89,2.34,0,1.8729355,1.8729355
5086,1.89,1.89,2.34,0,1.8729355,1.8729355
5087,1.89,1.89,2.34,0,1.8729355,1.8729355
5088,1.89,1.89,2.34,0,1.8729355,1.8729355
5089,1.89,1.89,2.34,0,1.8729355,1.8729355
5090,1.89,1.89,2.34,0,1.8729355,1.8729355
5091,1.89,1.89,2.34,0,1.8729355,1.8729355
5092,1.89,1.89,2.34,0,1.8729355,1.8729355
5093,1.89,1.89,2.34,0,1.8729355,1.8729355
5094,1.89,1.89,2.34,0,1.8729355,1.8729355
5095,1.89,1.89,2.34,0,1.8729355,1.8729355
5096,1.89,1.89,2.34,0,1.8729355,1.8729355
5097,1.89,1.89,2.34,0,1.8729355,1.8729355
5098,1.89,1.89,2.34,0,1.8729355,1.8729355
5099,1.89,1.89,2.34,0,1.8729355,1.8729355
5100,1.89,1.89,2.34,0,1.8729355,1.8729355
5101,1.89,1.89,2.34,0,1.8729355,1.8729355
5102,1.89,1.89,2.34,0,1.8729355,1.8729355
5103,1.89,1.89,2.34,0,1.8729355,1.8729355
5104,1.89,1.89,2.34,0,1.8729355,1.8729355
5105,1.89,1.89,2.34,0,1.8729355,1.8729355
5106,1.89,1.89,2.34,0,1.8729355,1.8729355
5107,1.89,1.89,2.34,0,1.8729355,1.8729355
5108,1.89,1.89,2.34,0,1.8729355,1.8729355
5109,1.89,1.89,2.34,0,1.8729355,1.8729355
5110,1.89,1.89,2.34,0,1.8729355,1.8729355
5111,1.89,1.89,2.34,0,1.8729355,1.8729355
5112,1.89,1.89,2.34,0,1.8729355,1.8729355
5113,1.76,1.76,2.11,0,1.8729355,1.8729355
5114,1.76,1.76,2.11,0,1.8729355,1.8729355
5115,1.76,1.76,2.11,0,1.8729355,1.8729355
5116,1.76,1.76,2.11,0,1.8729355,1.8729355
5117,1.76,1.76,2.11,0,1.8729355,1.8729355
5118,1.76,1.76,2.11,0,1.8729355,1.8729355
5119,1.76,1.76,2.11,0,1.8729355,1.8729355
5120,1.76,1.76,2.11,0,1.8729355,1.8729355
5121,1.76,1.76,2.11,0,1.8729355,1.8729355
5122,1.76,1.76,2.11,0,1.8729355,1.8729355
5123,1.76,1.76,2.11,0,1.8729355,1.8729355
5124,1.76,1.76,2.11,0,1.8729355,1.8729355
5125,1.76,1.76,2.11,0,1.8729355,1.8729355
5126,1.76,1.76,2.11,0,1.8729355,1.8729355
5127,1.76,1.76,2.11,0,1.8729355,1.8729355
5128,1.76,1.76,2.11,0,1.8729355,1.8729355
5129,1.76,1.76,2.11,0,1.8729355,1.8729355
5130,1.76,1.76,2.11,0,1.8729355,1.8729355
5131,1.76,1.76,2.11,0,1.8729355,1.8729355
5132,1.76,1.76,2.11,0,1.8729355,1.8729355
5133,1.76,1.76,2.11,0,1.8729355,1.8729355
5134,1.76,1.76,2.11,0,1.8729355,1.8729355
5135,1.76,1.76,2.11,0,1.8729355,1.8729355
5136,1.76,1.76,2.11,0,1.8729355,1.8729355
5137,1.76,1.76,2.11,0,1.8729355,1.8729355
5138,1.76,1.76,2.11,0,1.8729355,1.8729355
5139,1.76,1.76,2.11,0,1.8729355,1.8729355
5140,1.76,1.76,2.11,0,1.8729355,1.8729355
5141,1.76,1.76,2.11,0,1.8729355,1.8729355
5142,1.76,1.76,2.11,0,1.8729355,1.8729355
5143,1.76,1.76,2.11,0,1.8729355,1.8729355
5144,1.76,1.76,2.11,0,1.8729355,1.8729355
5145,1.76,1.76,2.11,0,1.8729355,1.8729355
5146,1.76,1.76,2.11,0,1.8729355,1.8729355
5147,1.76,1.76,2.11,0,1.8729355,1.8729355
5148,1.76,1.76,2.11,0,1.8729355,1.8729355
5149,1.76,1.76,2.11,0,1.8729355,1.8729355
5150,1.76,1.76,2.11,0,1.8729355,1.8729355
5151,1.76,1.76,2.11,0,1.8729355,1.8729355
5152,1.76,1.76,2.11,0,1.8729355,1.8729355
5153,1.76,1.76,2.11,0,1.8729355,1.8729355
5154,1.76,1.76,2.11,0,1.8729355,1.8729355
5155,1.76,1.76,2.11,0,1.8729355,1.8729355
5156,1.76,1.76,2.11,0,1.8729355,1.8729355
5157,1.76,1.76,2.11,0,1.8729355,1.8729355
5158,1.76,1.76,2.11,0,1.8729355,1.8729355
5159,1.76,1.76,2.11,0,1.8729355,1.8729355
5160,1.76,1.76,2.11,0,1.8729355,1.8729355
5161,1.76,1.76,2.11,0,1.8729355,1.8729355
5162,1.76,1.76,2.11,0,1.8729355,1.8729355
5163,1.76,1.76,2.11,0,1.8729355,1.8729355
5164,1.76,1.76,2.11,0,1.8729355,1.8729355
5165,1.76,1.76,2.11,0,1.8729355,1.8729355
5166,1.76,1.76,2.11,0,1.8729355,1.8729355
5167,1.76,1.76,2.11,0,1.8729355,1.8729355
5168,1.76,1.76,2.11,0,1.8729355,1.8729355
5169,1.76,1.76,2.11,0,1.8729355,1.8729355
5170,1.76,1.76,2.11,0,1.8729355,1.8729355
5171,1.76,1.76,2.11,0,1.8729355,1.8729355
5172,1.76,1.76,2.11,0,1.8729355,1.8729355
5173,1.76,1.76,2.11,0,1.8729355,1.8729355
5174,1.76,1.76,2.11,0,1.8729355,1.8729355
5175,1.76,1.76,2.11,0,1.8729355,1.8729355
5176,1.76,1.76,2.11,0,1.8729355,1.8729355
5177,1.76,1.76,2.11,0,1.8729355,1.8729355
5178,1.76,1.76,2.11,0,1.8729355,1.8729355
5179,1.76,1.76,2.11,0,1.8729355,1.8729355
5180,1.76,1.76,2.11,0,1.8729355,1.8729355
5181,1.76,1.76,2.11,0,1.8729355,1.8729355
5182,1.76,1.76,2.11,0,1.8729355,1.8729355
5183,1.76,1.76,2.11,0,1.8729355,1.8729355
5184,1.76,1.76,2.11,0,1.8729355,1.8729355
5185,1.76,1.76,2.11,0,1.8729355,1.8729355
5186,1.76,1.76,2.11,0,1.8729355,1.8729355
5187,1.76,1.76,2.11,0,1.8729355,1.8729355
5188,1.76,1.76,2.11,0,1.8729355,1.8729355
5189,1.76,1.76,2.11,0,1.8729355,1.8729355
5190,1.76,1.76,2.11,0,1.8729355,1.8729355
5191,1.76,1.76,2.11,0,1.8729355,1.8729355
5192,1.76,1.76,2.11,0,1.8729355,1.8729355
5193,1.76,1.76,2.11,0,1.8729355,1.8729355
5194,1.76,1.76,2.11,0,1.8729355,1.8729355
5195,1.76,1.76,2.11,0,1.8729355,1.8729355
5196,1.76,1.76,2.11,0,1.8729355,1.8729355
5197,1.76,1.76,2.11,0,1.8729355,1.8729355
5198,1.76,1.76,2.11,0,1.8729355,1.8729355
5199,1.76,1.76,2.11,0,1.8729355,1.8729355
5200,1.76,1.76,2.11,0,1.8729355,1.8729355
5201,1.76,1.76,2.11,0,1.8729355,1.8729355
5202,1.76,1.76,2.11,0,1.8729355,1.8729355
5203,1.76,1.76,2.11,0,1.8729355,1.8729355
5204,1.76,1.76,2.11,0,1.8729355,1.8729355
5205,1.76,1.76,2.11,0,1.8729355,1.8729355
5206,1.76,1.76,2.11,0,1.8729355,1.8729355
5207,1.76,1.76,2.11,0,1.8729355,1.8729355
5208,1.76,1.76,2.11,0,1.8729355,1.8729355
5209,1.76,1.76,2.11,0,1.8729355,1.8729355
5210,1.76,1.76,2.11,0,1.8729355,1.8729355
5211,1.76,1.76,2.11,0,1.8729355,1.8729355
5212,1.76,1.76,2.11,0,1.8729355,1.8729355
5213,1.76,1.76,2.11,0,1.8729355,1.8729355
5214,1.76,1.76,2.11,0,1.8729355,1.8729355
5215,1.76,1.76,2.11,0,1.8729355,1.8729355
5216,1.76,1.76,2.11,0,1.8729355,1.8729355
5217,1.76,1.76,2.11,0,1.8729355,1.8729355
5218,1.76,1.76,2.11,0,1.8729355,1.8729355
5219,1.76,1.76,2.11,0,1.8729355,1.8729355
5220,1.76,1.76,2.11,0,1.8729355,1.8729355
5221,1.76,1.76,2.11,0,1.8729355,1.8729355
5222,1.76,1.76,2.11,0,1.8729355,1.8729355
5223,1.76,1.76,2.11,0,1.8729355,1.8729355
5224,1.76,1.76,2.11,0,1.8729355,1.8729355
5225,1.76,1.76,2.11,0,1.8729355,1.8729355
5226,1.76,1.76,2.11,0,1.8729355,1.8729355
5227,1.76,1.76,2.11,0,1.8729355,1.8729355
5228,1.76,1.76,2.11,0,1.8729355,1.8729355
5229,1.76,1.76,2.11,0,1.8729355,1.8729355
5230,1.76,1.76,2.11,0,1.8729355,1.8729355
5231,1.76,1.76,2.11,0,1.8729355,1.8729355
5232,1.76,1.76,2.11,0,1.8729355,1.8729355
5233,1.76,1.76,2.11,0,1.8729355,1.8729355
5234,1.76,1.76,2.11,0,1.8729355,1.8729355
5235,1.76,1.76,2.11,0,1.8729355,1.8729355
5236,1.76,1.76,2.11,0,1.8729355,1.8729355
5237,1.76,1.76,2.11,0,1.8729355,1.8729355
5238,1.76,1.76,2.11,0,1.8729355,1.8729355
5239,1.76,1.76,2.11,0,1.8729355,1.8729355
5240,1.76,1.76,2.11,0,1.8729355,1.8729355
5241,1.76,1.76,2.11,0,1.8729355,1.8729355
5242,1.76,1.76,2.11,0,1.8729355,1.8729355
5243,1.76,1.76,2.11,0,1.8729355,1.8729355
5244,1.76,1.76,2.11,0,1.8729355,1.8729355
5245,1.76,1.76,2.11,0,1.8729355,1.8729355
5246,1.76,1.76,2.11,0,1.8729355,1.8729355
5247,1.76,1.76,2.11,0,1.8729355,1.8729355
5248,1.76,1.76,2.11,0,1.8729355,1.8729355
5249,1.76,1.76,2.11,0,1.8729355,1.8729355
5250,1.76,1.76,2.11,0,1.8729355,1.8729355
5251,1.76,1.76,2.11,0,1.8729355,1.8729355
5252,1.76,1.76,2.11,0,1.8729355,1.8729355
5253,1.76,1.76,2.11,0,1.8729355,1.8729355
5254,1.76,1.76,2.11,0,1.8729355,1.8729355
5255,1.76,1.76,2.11,0,1.8729355,1.8729355
5256,1.76,1.76,2.11,0,1.8729355,1.8729355
5257,1.76,1.76,2.11,0,1.8729355,1.8729355
5258,1.76,1.76,2.11,0,1.8729355,1.8729355
5259,1.76,1.76,2.11,0,1.8729355,1.8729355
5260,1.76,1.76,2.11,0,1.8729355,1.8729355
5261,1.76,1.76,2.11,0,1.8729355,1.8729355
5262,1.76,1.76,2.11,0,1.8729355,1.8729355
5263,1.76,1.76,2.11,0,1.8729355,1.8729355
5264,1.76,1.76,2.11,0,1.8729355,1.8729355
5265,1.76,1.76,2.11,0,1.8729355,1.8729355
5266,1.76,1.76,2.11,0,1.8729355,1.8729355
5267,1.76,1.76,2.11,0,1.8729355,1.8729355
5268,1.76,1.76,2.11,0,1.8729355,1.8729355
5269,1.76,1.76,2.11,0,1.8729355,1.8729355
5270,1.76,1.76,2.11,0,1.8729355,1.8729355
5271,1.76,1.76,2.11,0,1.8729355,1.8729355
5272,1.76,1.76,2.11,0,1.8729355,1.8729355
5273,1.76,1.76,2.11,0,1.8729355,1.8729355
5274,1.76,1.76,2.11,0,1.8729355,1.8729355
5275,1.76,1.76,2.11,0,1.8729355,1.8729355
5276,1.76,1.76,2.11,0,1.8729355,1.8729355
5277,1.76,1.76,2.11,0,1.8729355,1.8729355
5278,1.76,1.76,2.11,0,1.8729355,1.8729355
5279,1.76,1.76,2.11,0,1.8729355,1.8729355
5280,1.76,1.76,2.11,0,1.8729355,1.8729355
5281,1.76,1.76,2.11,0,1.8729355,1.8729355
5282,1.76,1.76,2.11,0,1.8729355,1.8729355
5283,1.76,1.76,2.11,0,1.8729355,1.8729355
5284,1.76,1.76,2.11,0,1.8729355,1.8729355
5285,1.76,1.76,2.11,0,1.8729355,1.8729355
5286,1.76,1.76,2.11,0,1.8729355,1.8729355
5287,1.76,1.76,2.11,0,1.8729355,1.8729355
5288,1.76,1.76,2.11,0,1.8729355,1.8729355
5289,1.76,1.76,2.11,0,1.8729355,1.8729355
5290,1.76,1.76,2.11,0,1.8729355,1.8729355
5291,1.76,1.76,2.11,0,1.8729355,1.8729355
5292,1.76,1.76,2.11,0,1.8729355,1.8729355
5293,1.76,1.76,2.11,0,1.8729355,1.8729355
5294,1.76,1.76,2.11,0,1.8729355,1.8729355
5295,1.76,1.76,2.11,0,1.8729355,1.8729355
5296,1.76,1.76,2.11,0,1.8729355,1.8729355
5297,1.76,1.76,2.11,0,1.8729355,1.8729355
5298,1.76,1.76,2.11,0,1.8729355,1.8729355
5299,1.76,1.76,2.11,0,1.8729355,1.8729355
5300,1.76,1.76,2.11,0,1.8729355,1.8729355
5301,1.76,1.76,2.11,0,1.8729355,1.8729355
5302,1.76,1.76,2.11,0,1.8729355,1.8729355
5303,1.76,1.76,2.11,0,1.8729355,1.8729355
5304,1.76,1.76,2.11,0,1.8729355,1.8729355
5305,1.76,1.76,2.11,0,1.8729355,1.8729355
5306,1.76,1.76,2.11,0,1.8729355,1.8729355
5307,1.76,1.76,2.11,0,1.8729355,1.8729355
5308,1.76,1.76,2.11,0,1.8729355,1.8729355
5309,1.76,1.76,2.11,0,1.8729355,1.8729355
5310,1.76,1.76,2.11,0,1.8729355,1.8729355
5311,1.76,1.76,2.11,0,1.8729355,1.8729355
5312,1.76,1.76,2.11,0,1.8729355,1.8729355
5313,1.76,1.76,2.11,0,1.8729355,1.8729355
5314,1.76,1.76,2.11,0,1.8729355,1.8729355
5315,1.76,1.76,2.11,0,1.8729355,1.8729355
5316,1.76,1.76,2.11,0,1.8729355,1.8729355
5317,1.76,1.76,2.11,0,1.8729355,1.8729355
5318,1.76,1.76,2.11,0,1.8729355,1.8729355
5319,1.76,1.76,2.11,0,1.8729355,1.8729355
5320,1.76,1.76,2.11,0,1.8729355,1.8729355
5321,1.76,1.76,2.11,0,1.8729355,1.8729355
5322,1.76,1.76,2.11,0,1.8729355,1.8729355
5323,1.76,1.76,2.11,0,1.8729355,1.8729355
5324,1.76,1.76,2.11,0,1.8729355,1.8729355
5325,1.76,1.76,2.11,0,1.8729355,1.8729355
5326,1.76,1.76,2.11,0,1.8729355,1.8729355
5327,1.76,1.76,2.11,0,1.8729355,1.8729355
5328,1.76,1.76,2.11,0,1.8729355,1.8729355
5329,1.76,1.76,2.11,0,1.8729355,1.8729355
5330,1.76,1.76,2.11,0,1.8729355,1.8729355
5331,1.76,1.76,2.11,0,1.8729355,1.8729355
5332,1.76,1.76,2.11,0,1.8729355,1.8729355
5333,1.76,1.76,2.11,0,1.8729355,1.8729355
5334,1.76,1.76,2.11,0,1.8729355,1.8729355
5335,1.76,1.76,2.11,0,1.8729355,1.8729355
5336,1.76,1.76,2.11,0,1.8729355,1.8729355
5337,1.76,1.76,2.11,0,1.8729355,1.8729355
5338,1.76,1.76,2.11,0,1.8729355,1.8729355
5339,1.76,1.76,2.11,0,1.8729355,1.8729355
